HUC12,Name,Aquatic Species At Risk,Aquatic Animal Species At Risk,Aquatic Plant Species At Risk,Wetland Species At Risk,Wetland Animal Species At Risk,Wetland Plant Species At Risk,Terrestrial Species At Risk,Terrestrial Animal Species At Risk,Terrestrial Plant Species At Risk,Reptile Species At Risk,% Protected Rare Ecosystems,% Rare Ecosystem in WS,total_risk
150701040207,Centennial Park-Centennial Wash,0,0,0,0,0,0,1,1,0,38,,0,1
150701040301,Browns Canyon Wash,0,0,0,0,0,0,1,1,0,38,,0,1
150701040302,Upper Tiger Wash,0,0,0,0,0,0,1,1,0,41,,0,1
150701040303,Blue Tank Canyon,0,0,0,0,0,0,1,1,0,37,,0,1
150701040304,Middle Tiger Wash,0,0,0,0,0,0,1,1,0,38,,0,1
150701040305,Weldon Hill,0,0,0,0,0,0,0,0,0,37,,0,0
150701040306,Lower Tiger Wash,0,0,0,0,0,0,0,0,0,37,,0,0
150701040401,Harrisburg Valley-Centennial Wash,0,0,0,0,0,0,1,1,0,38,,0,1
150701040402,Adobe Flats,0,0,0,0,0,0,1,1,0,38,,0,1
150701040403,Lone Mountain Tank-Centennial Wash,0,0,0,0,0,0,0,0,0,37,,0,0
150701040404,Yuma Tank,0,0,0,0,0,0,1,1,0,38,,0,1
150701040405,150701040405,0,0,0,0,0,0,0,0,0,35,,0,0
150701040406,Eagletail Tank-Centennial Wash,0,0,0,0,0,0,1,1,0,38,,0,1
150701040501,Little Horn Peak,0,0,0,0,0,0,0,0,0,38,,0,0
150701040502,150701040502,0,0,0,0,0,0,0,0,0,41,,0,0
150701040503,Harquahala FRS,0,0,0,0,0,0,1,1,0,37,,0,1
150701040504,Allison Tank-Centennial Wash,0,0,0,0,0,0,1,1,0,36,,0,1
150701040505,Burnt Mountain,0,0,0,0,0,0,0,0,0,37,,0,0
150701040506,Eagletail Peak-Centennial Wash,0,0,0,0,0,0,1,1,0,36,,0,1
150701040507,Saddleback FRS,0,0,0,0,0,0,1,1,0,37,,0,1
150701040508,Harquahala Plain,0,0,0,0,0,0,1,1,0,35,,0,1
150701040509,Eagletail Mountains-Centennial Wash,0,0,0,0,0,0,0,0,0,35,,0,0
150701040601,Old Camp Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150701040602,150701040602,0,0,0,0,0,0,0,0,0,41,,0,0
150701040603,Tonopah Desert,0,0,0,0,0,0,0,0,0,35,,0,0
150701040604,Delaney Wash,0,0,0,0,0,0,2,2,0,41,,0,2
150701040605,Upper Winters Wash,0,0,0,0,0,0,0,0,0,36,,0,0
150701040606,Coyote Wash,0,0,0,0,0,0,1,1,0,41,,0,1
150701040607,Fourmile Wash,0,0,0,0,0,0,1,1,0,40,,0,1
150701040608,Lower Winters Wash,0,0,0,0,0,0,1,1,0,36,,0,1
150701040701,Cortez Peak,0,0,0,0,0,0,0,0,0,35,,0,0
150701040702,Davis Well,0,0,0,0,0,0,1,1,0,35,,0,1
150701040703,Surprise Well,0,0,0,0,0,0,1,1,0,35,,0,1
150701040704,Mullen Well-Centennial Wash,0,0,0,0,0,0,1,1,0,37,,0,1
150701040705,Jagow Tank,0,0,0,0,0,0,1,1,0,40,,0,1
150701040706,Petterson Tank-Centennial Wash,0,0,0,0,0,0,0,0,0,35,,0,0
150701040707,South Tank,0,0,0,0,0,0,0,0,0,39,,0,0
150701040708,Webb Mountain-Centennial Wash,0,0,0,1,1,0,1,1,0,39,,0,2
150702010101,Town of Montezuma,0,0,0,0,0,0,1,1,0,36,,0,1
150702010102,Copper Wash,0,0,0,0,0,0,0,0,0,35,,0,0
150702010103,Hyder Valley,0,0,0,0,0,0,0,0,0,34,,0,0
150702010104,Columbus Wash (Local Drainage),0,0,0,0,0,0,0,0,0,35,,0,0
150702010201,Woolsey Wash,0,0,0,0,0,0,1,1,0,40,,0,1
150702010202,Quail Spring Wash,0,0,0,0,0,0,1,1,0,35,,0,1
150702010203,Fourth of July Wash,0,0,0,0,0,0,0,0,0,35,,0,0
150702010204,Yellow Medicine Wash,0,0,0,0,0,0,0,0,0,35,,0,0
150702010205,Loudermilk Wash,0,0,0,0,0,0,1,1,0,35,,0,1
150702010206,Face Mountain,0,0,0,1,1,0,0,0,0,36,,0,1
150702010207,Dendora Valley-Gila River,0,0,0,1,1,0,1,1,0,40,,0,2
150702010208,150702010208,0,0,0,1,1,0,0,0,0,40,,0,1
150702010209,Wild Horse Canyon,0,0,0,1,1,0,0,0,0,40,,0,1
150702010210,150702010210,0,0,0,0,0,0,0,0,0,35,,0,0
150702010211,Rocky Point-Gila River,0,0,0,1,1,0,0,0,0,36,,0,1
150702010301,Cementosa Wash,0,0,0,0,0,0,1,1,0,37,,0,1
150702010302,Upper Red Raven Wash,0,0,0,0,0,0,1,1,0,38,,0,1
150702010303,150702010303,0,0,0,0,0,0,0,0,0,37,,0,0
150702010304,150702010304,0,0,0,0,0,0,1,1,0,37,,0,1
150702010305,150702010305,0,0,0,0,0,0,0,0,0,36,,0,0
150702010306,Palomas Plain,0,0,0,0,0,0,0,0,0,37,,0,0
150702010307,Lower Red Raven Wash,0,0,0,0,0,0,1,0,1,37,,0,1
150702010308,Baragan Wash (Local Drainage),0,0,0,0,0,0,0,0,0,36,,0,0
150702010401,Yellow Breast Well,0,0,0,0,0,0,0,0,0,35,,0,0
150702010402,Apache Box,0,0,0,0,0,0,1,1,0,36,,0,1
150702010403,Upper Nottbusch Wash,0,0,0,0,0,0,1,1,0,35,,0,1
150702010404,Upper Deadman Wash,0,0,0,0,0,0,1,1,0,37,,0,1
150702010405,Lower Nottbusch Wash,0,0,0,0,0,0,1,1,0,36,,0,1
150702010406,Sentinel Plain,0,0,0,0,0,0,0,0,0,36,,0,0
150702010407,Sentinel Wash,0,0,0,0,0,0,0,0,0,35,,0,0
150702010408,Lower Deadman Wash,0,0,0,0,0,0,0,0,0,35,,0,0
150702010409,Clanton Wash,0,0,0,0,0,0,0,0,0,35,,0,0
150702010410,Hyder Valley-Gila River,0,0,0,0,0,0,1,1,0,36,,0,1
150702010501,Moonshine Gulch,0,0,0,0,0,0,1,1,0,37,,0,1
150702010502,Upper Hoodoo Wash,0,0,0,0,0,0,0,0,0,37,,0,0
150702010503,White Tanks,0,0,0,0,0,0,1,1,0,37,,0,1
150702010504,150702010504,0,0,0,0,0,0,0,0,0,36,,0,0
150702010505,Lower Hoodoo Wash,0,0,0,0,0,0,0,0,0,37,,0,0
150702010601,North Star Wash,0,0,0,0,0,0,0,0,0,37,,0,0
150702010602,Frenchman Tank,0,0,0,0,0,0,0,0,0,37,,0,0
150702010603,Upper Yaqui Wash,0,0,0,0,0,0,1,1,0,37,,0,1
150702010604,Mesquite Jim Well,0,0,0,0,0,0,0,0,0,36,,0,0
150702010605,150702010605,0,0,0,0,0,0,0,0,0,36,,0,0
150702010606,Lower Yaqui Wash,0,0,0,0,0,0,0,0,0,36,,0,0
150702010701,Virgin Basin,0,0,0,0,0,0,2,1,1,37,,0,2
150702010702,McPherson Wash,0,0,0,0,0,0,0,0,0,36,,0,0
150702010703,Big Dick Canyon,0,0,0,0,0,0,1,0,1,37,,0,1
150702010704,Upper Gravel Wash,0,0,0,0,0,0,1,1,0,36,,0,1
150702010705,Chain Tank,0,0,0,0,0,0,1,1,0,36,,0,1
150702010706,Black Hills,0,0,0,0,0,0,0,0,0,36,,0,0
150702010707,Lower Gravel Wash,0,0,0,0,0,0,0,0,0,36,,0,0
150702010801,Park Valley,0,0,0,0,0,0,1,1,0,36,,0,1
150702010802,150702010802,0,0,0,0,0,0,0,0,0,36,,0,0
150702010803,The Lagoon-Gila River,0,0,0,0,0,0,0,0,0,36,,0,0
150702010804,Town of Kofa-Gila River,0,0,0,0,0,0,0,0,0,37,,0,0
150702010805,San Cristobal Valley-Gila River,0,0,0,1,1,0,0,0,0,39,,0,1
150702010901,Smoke Tree Wash,0,0,0,0,0,0,1,1,0,37,,0,1
150702010902,Surprise Canyon,0,0,0,0,0,0,1,1,0,37,,0,1
150702010903,What Fo Canyon-Mohawk Wash,0,0,0,0,0,0,1,1,0,37,,0,1
150702010904,Upper Mohawk Valley,0,0,0,0,0,0,2,2,0,39,,0,2
150702010905,Middle Mohawk Valley,0,0,0,0,0,0,2,1,1,40,,0,2
150702010906,Lower Mohawk Valley,0,0,0,0,0,0,2,1,1,40,,0,2
150702010907,A-1 Basin,0,0,0,0,0,0,1,1,0,37,,0,1
150702010908,Devil Hills-Mohawk Wash,0,0,0,0,0,0,1,1,0,37,,0,1
150702011001,Halfway Tank,0,0,0,0,0,0,2,1,1,37,,0,2
150702011002,McMillan Mine Area,0,0,0,1,1,0,3,3,0,37,,0,4
150702011003,150702011003,0,0,0,0,0,0,2,1,1,37,,0,2
150702011004,Betty Lee Tank,0,0,0,1,1,0,3,3,0,37,,0,4
150702011005,Glynns Falls,0,0,0,0,0,0,2,2,0,39,,0,2
150702011006,Colfred Floodway-Mohawk Wash,0,0,0,1,1,0,2,1,1,36,,0,3
150702011101,Signal Butte,0,0,0,0,0,0,0,0,0,35,,0,0
150702011102,Hogg Valley,0,0,0,0,0,0,0,0,0,36,,0,0
150702011103,150702011103,0,0,0,0,0,0,0,0,0,36,,0,0
150702011104,150702011104,0,0,0,0,0,0,0,0,0,36,,0,0
150702011105,Town of Tyson-Mohawk Canal,0,0,0,0,0,0,0,0,0,36,,0,0
150702011106,150702011106,0,0,0,0,0,0,0,0,0,36,,0,0
150702011107,Red Bluff Mountain,0,0,0,0,0,0,0,0,0,37,,0,0
150702011108,Big Eye Wash (Local Drainage),0,0,0,0,0,0,1,1,0,36,,0,1
150702011201,Lechuguilla Desert,0,0,0,0,0,0,1,1,0,37,,0,1
150702011202,Upper Coyote Wash,0,0,0,0,0,0,1,1,0,37,,0,1
150702011203,Middle Coyote Wash,0,0,0,0,0,0,1,1,0,37,,0,1
150702011204,Baker Tanks,0,0,0,0,0,0,1,1,0,37,,0,1
150702011205,Lower Coyote Wash,0,0,0,0,0,0,0,0,0,37,,0,0
150702011206,Welton Hills,0,0,0,0,0,0,1,1,0,37,,0,1
150702011301,Owl Wash-Gila River,0,0,0,1,1,0,1,1,0,39,,0,2
150702011302,Antelope Hill-Gila River,0,0,0,2,2,0,3,3,0,37,,0,5
150702011303,Morgan Wash-Gila River (Local Drainage),0,0,0,1,1,0,0,0,0,37,,0,1
150702011401,150702011401,0,0,0,0,0,0,0,0,0,36,,0,0
150702011402,Castle Dome Plain,0,0,0,0,0,0,0,0,0,37,,0,0
150702011403,Colorado Mine Area,0,0,0,0,0,0,0,0,0,36,,0,0
150702011404,Doc Carter Spring,0,0,0,0,0,0,1,1,0,36,,0,1
150702011405,Vinegarroon Wash,0,0,0,0,0,0,0,0,0,37,,0,0
150702011406,Castle Dome Wash (Local Drainage),0,0,0,1,1,0,1,1,0,37,,0,2
150702011501,Dripping Spring,0,0,0,1,1,0,0,0,0,37,,0,1
150702011502,Dome Valley-Gila River,0,0,0,1,1,0,0,0,0,38,,0,1
150702011503,Fortuna Wash,0,0,0,2,2,0,3,2,1,38,,0,5
150702011504,North Gila Valley-Gila River,0,0,0,2,2,0,1,1,0,38,,0,3
150702011505,South Gila Valley-Gila River,0,0,0,3,3,0,4,3,1,37,,0,7
150702020101,Sauceda Mountains,0,0,0,0,0,0,2,1,1,39,,0,2
150702020102,150702020102,0,0,0,0,0,0,1,1,0,39,,0,1
150702020103,Deadman Gap,0,0,0,0,0,0,1,1,0,39,,0,1
150702020104,Upper Ryans Canyon,0,0,0,0,0,0,2,1,1,41,,0,2
150702020105,Lower Ryans Canyon,0,0,0,0,0,0,1,1,0,41,,0,1
150702020106,Upper Midway Wash (Local Drainage),0,0,0,0,0,0,1,1,0,38,,0,1
150702020201,Sikort Chuapo Mountains,0,0,0,0,0,0,0,0,0,40,,0,0
150702020202,Upper Sikort Chuapo Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150702020203,Darby Arroyo,0,0,0,0,0,0,3,2,1,40,,0,3
150702020204,Middle Sikort Chuapo Wash,0,0,0,0,0,0,1,1,0,40,,0,1
150702020205,Lower Sikort Chuapo Wash,1,1,0,1,1,0,3,2,1,39,,0,5
150702020206,Buro Gap-Tenmile Wash,0,0,0,0,0,0,1,1,0,39,,0,1
150702020207,Little Ajo Mountains,0,0,0,0,0,0,2,2,0,39,,0,2
150702020208,Gibson Arroyo-Tenmile Wash,1,1,0,1,1,0,3,2,1,39,,0,5
150702020209,Childs Valley-Tenmile Wash,0,0,0,0,0,0,2,2,0,39,,0,2
150702020301,Black Gap,0,0,0,0,0,0,0,0,0,40,,0,0
150702020302,Thanksgiving Day Tank,0,0,0,0,0,0,0,0,0,40,,0,0
150702020303,Tartron Flat,0,0,0,0,0,0,0,0,0,38,,0,0
150702020304,Huerfano Hill-Midway Wash,0,0,0,0,0,0,1,1,0,38,,0,1
150702020305,Stamps Well-Midway Wash,0,0,0,0,0,0,1,1,0,35,,0,1
150702020401,Crater Range,0,0,0,0,0,0,2,2,0,37,,0,2
150702020402,150702020402,0,0,0,0,0,0,1,1,0,37,,0,1
150702020403,Childs Valley-Tenmile Wash,0,0,0,0,0,0,1,1,0,37,,0,1
150702020404,150702020404,0,0,0,0,0,0,1,1,0,37,,0,1
150702020405,Canyon Diablo-Tenmile Wash,0,0,0,0,0,0,1,1,0,38,,0,1
150702030101,Upper Cherioni Wash,0,0,0,0,0,0,2,2,0,40,,0,2
150702030102,Alamo Wash,0,0,0,1,1,0,5,3,2,40,,0,6
150702030103,Lower Cherioni Wash,0,0,0,1,1,0,4,3,1,40,,0,5
150702030201,Gunsight Wash,0,0,0,0,0,0,2,2,0,40,,0,2
150702030202,Upper Cuerda de Lena,0,0,0,0,0,0,1,1,0,40,,0,1
150702030203,Kuakatch Wash,0,0,0,1,1,0,5,3,2,41,,0,6
150702030204,Middle Cuerda de Lena,0,0,0,0,0,0,2,2,0,40,,0,2
150702030205,Camerons Tank,0,0,0,1,1,0,3,3,0,40,,0,4
150702030206,Lower Cuerda de Lena,0,0,0,1,1,0,4,3,1,40,,0,5
150702030301,Upper Daniels Arroyo,0,0,0,0,0,0,2,2,0,40,,0,2
150702030302,Middle Daniels Arroyo,0,0,0,0,0,0,1,1,0,40,,0,1
150702030303,Lower Daniels Arroyo,0,0,0,0,0,0,2,2,0,39,,0,2
150702030401,Growler Wash Headwaters,0,0,0,1,1,0,3,3,0,40,,0,4
150702030402,150702030402,0,0,0,0,0,0,1,1,0,40,,0,1
150702030403,Upper Growler Wash,0,0,0,0,0,0,1,1,0,40,,0,1
150702030404,Middle Growler Wash,0,0,0,0,0,0,1,1,0,40,,0,1
150702030405,Lower Growler Wash,0,0,0,0,0,0,1,1,0,39,,0,1
150702030501,San Cristobal Wash Headwaters,0,0,0,0,0,0,2,2,0,40,,0,2
150702030502,Upper Mohawk Valley,0,0,0,0,0,0,2,2,0,39,,0,2
150702030503,Lower Mohawk Valley,0,0,0,0,0,0,2,2,0,39,,0,2
150702030504,Bryan Mountains-San Cristobal Wash,0,0,0,0,0,0,2,2,0,40,,0,2
150702030505,150702030505,0,0,0,0,0,0,1,1,0,39,,0,1
150702030506,150702030506,0,0,0,0,0,0,1,1,0,40,,0,1
150702030507,150702030507,0,0,0,0,0,0,2,1,1,40,,0,2
150702030601,Upper Childs Valley,0,0,0,0,0,0,2,2,0,39,,0,2
150702030602,Okie Well,0,0,0,0,0,0,1,1,0,39,,0,1
150702030603,Lower Childs Valley,0,0,0,0,0,0,1,1,0,39,,0,1
150702030701,Thompson Tank-San Cristobal Wash,0,0,0,0,0,0,2,1,1,39,,0,2
150702030702,Garcia Well-San Cristobal Wash,0,0,0,0,0,0,1,1,0,39,,0,1
150702030703,Town of Dateland,0,0,0,0,0,0,1,1,0,38,,0,1
150702030704,Pimeria Well-San Cristobal Wash,0,0,0,0,0,0,2,2,0,39,,0,2
150702030705,Town of Stoval-San Cristobal Wash,0,0,0,0,0,0,2,2,0,39,,0,2
150702030706,Mohawk Pass-San Cristobal Wash,0,0,0,0,0,0,1,1,0,39,,0,1
150801010101,Town of Emika,0,0,0,0,0,0,0,0,0,40,,0,0
150801010102,Totai Toak,0,0,0,0,0,0,0,0,0,40,,0,0
150801010103,Upper Hickiwan Wash,0,0,0,0,0,0,1,0,1,41,,0,1
150801010104,Quijota Valley,0,0,0,0,0,0,0,0,0,40,,0,0
150801010105,Lower Hickiwan Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801010201,Ventana Pass-San Simon Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010202,Vaya Chin-San Simon Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801010203,Window Mountain Well,0,0,0,0,0,0,0,0,0,40,,0,0
150801010204,Komak Wuacho,0,0,0,0,0,0,0,0,0,41,,0,0
150801010205,Crooked Mountains-San Simon Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801010301,Pozo Verde,0,0,0,0,0,0,0,0,0,37,,0,0
150801010302,Presumido Canyon,0,0,0,0,0,0,0,0,0,40,,0,0
150801010303,Coyote Canyon-Vamori Wash,2,2,0,2,2,0,0,0,0,41,,0,4
150801010304,Chutum Vaya Wash,1,1,0,2,1,1,1,0,1,41,,0,4
150801010305,Baboquivari Valley-Vamori Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010306,150801010306,0,0,0,0,0,0,0,0,0,41,,0,0
150801010307,Wamul Tank,0,0,0,0,0,0,0,0,0,41,,0,0
150801010308,Horseshoe Well-Vamori Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010401,Sikul Himatk Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801010402,Upper San Luis Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801010403,Pavo Kug Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010404,Comobabi Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010405,Middle San Luis Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010406,Ali Molina Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010407,Upper Sells Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010408,Pan Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010409,Murk Kui Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010410,Lower San Luis Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010411,Lower Sells Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010501,Baboquivari Wash,0,0,0,1,0,1,1,0,1,41,,0,2
150801010502,Topawa Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010503,Yellowstone Canyon,0,0,0,0,0,0,0,0,0,41,,0,0
150801010504,Artesa Mountains,0,0,0,0,0,0,0,0,0,41,,0,0
150801010505,Upper Fresnal Wash,0,0,0,2,1,1,2,1,1,41,,0,4
150801010506,Lower Fresnal Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010507,Vopolo Havoka-Vamori Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010508,Sells Valley,0,0,0,0,0,0,0,0,0,41,,0,0
150801010509,South Mountain,0,0,0,0,0,0,0,0,0,41,,0,0
150801010510,Not Tak Tank-Vamori Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010511,Hali Murk Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801010512,Quijota Valley-Vamori Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801010601,Chagit Vo,0,0,0,0,0,0,0,0,0,40,,0,0
150801010602,Gunsight Hills-San Simon Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010603,Gu Vo Wash,0,0,0,1,1,0,3,1,2,41,,0,4
150801010604,Gu Vo Hills,0,0,0,0,0,0,0,0,0,40,,0,0
150801010605,Pisinimo Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010606,Peach Pu-San Simon Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010607,Schuk Cowlik-San Simon Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801010701,Big Wash,0,0,0,0,0,0,0,0,0,41,,0,0
150801010702,Upper Chukut Kuk Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801010703,Tecolote Valley,0,0,0,0,0,0,0,0,0,39,,0,0
150801010704,Papago Farms Area,0,0,0,0,0,0,0,0,0,40,,0,0
150801010705,Lower Chukut Kuk Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801010801,El Tupil,0,0,0,0,0,0,0,0,0,40,,0,0
150801010803,Lower Rio San Francisquito,0,0,0,0,0,0,0,0,0,39,,0,0
150801010901,Mesquite Mountains,0,0,0,0,0,0,0,0,0,40,,0,0
150801010902,Chiweton Hill,0,0,0,0,0,0,0,0,0,40,,0,0
150801010903,Upper Kom Vo Valley-San Simon Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801010904,Lower Kom Vo Valley-San Simon Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801010905,The Great Plain-San Simon Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801020101,Siovi Shuatak Wash,0,0,0,0,0,0,1,1,0,40,,0,1
150801020102,Pia Oik Wash,0,0,0,0,0,0,0,0,0,40,,0,0
150801020103,Ali Chuk Wash-Menagers Lake,0,0,0,0,0,0,0,0,0,40,,0,0
150801020301,Slit Rock,0,0,0,0,0,0,0,0,0,40,,0,0
150801020303,Estes Canyon,0,0,0,1,1,0,5,3,2,40,,0,6
150801020304,Blankenship Well-Rio Sonoyta,0,0,0,1,1,0,2,2,0,40,,0,3
150801020305,Canyon Diablo-Rio Sonoyta,0,0,0,1,1,0,4,3,1,40,,0,5
150801020400,Davidson Canyon,0,0,0,1,1,0,3,3,0,40,,0,4
150801020501,Aguajita Wash,3,3,0,4,4,0,4,3,1,40,,0,11
150801020502,Senita Basin-Rio Sonoyta,3,3,0,4,4,0,3,3,0,40,,0,10
150801020503,Agua Dulce Spring-Rio Sonoyta,3,3,0,3,3,0,2,2,0,40,,0,8
150801020504,Stone Well Mine Area,0,0,0,0,0,0,1,1,0,40,,0,1
150801030101,Acuna Well,0,0,0,1,1,0,4,3,1,40,,0,5
150801030102,Deer Hollow,0,0,0,1,1,0,3,3,0,40,,0,4
150801030103,Dos Playas,0,0,0,0,0,0,2,2,0,40,,0,2
150801030104,Tule Wash,0,0,0,0,0,0,1,1,0,39,,0,1
150801030105,Tule Well,0,0,0,0,0,0,1,1,0,37,,0,1
150801030106,Papago Wash,0,0,0,1,1,0,2,2,0,40,,0,3
150801030107,Pinacate Valley-Las Playas (Local Drainage),0,0,0,0,0,0,3,1,2,39,,0,3
150801030201,Tule Tank,0,0,0,0,0,0,0,0,0,37,,0,0
150801030202,Upper Puente Cuates,0,0,0,0,0,0,0,0,0,37,,0,0
150801030203,Middle Puente Cuates,0,0,0,0,0,0,0,0,0,37,,0,0
150801030301,Upper La Jolla Wash,0,0,0,0,0,0,0,0,0,37,,0,0
150802000101,Sycamore Canyon,4,3,1,6,4,2,7,2,5,40,,0,17
150802000102,California Gulch,4,4,0,6,5,1,7,3,4,36,,0,17
150802000103,Land Tank,1,1,0,1,1,0,0,0,0,31,,0,2
150802000104,Tres Bellotas Canyon,1,1,0,2,2,0,0,0,0,36,,0,3
150802000201,Canoa Wash,1,1,0,2,2,0,1,1,0,32,,0,4
150802000202,Arroyo del Sasabe,1,1,0,2,2,0,3,1,2,36,,0,6
150802000203,La Napolena,0,0,0,0,0,0,0,0,0,32,,0,0
150802000204,Upper Fresnal Wash,1,1,0,3,3,0,1,1,0,36,,0,5
150803010101,Pridham Creek,0,0,0,0,0,0,0,0,0,42,,0,0
150803010102,Town of Sunizona,2,2,0,1,1,0,1,0,1,46,,0,4
150803010103,Ash Creek,1,1,0,1,1,0,3,1,2,43,,0,5
150803010104,South Pass-Sulphur Springs Valley,0,0,0,0,0,0,1,0,1,45,,0,1
150803010105,Squaretop Hills-Sulphur Springs Valley,0,0,0,0,0,0,0,0,0,43,,0,0
150803010106,Dead Mexican Canyon,0,0,0,0,0,0,0,0,0,42,,0,0
150803010107,Whitehead Ridge-Sulphur Springs Valley,0,0,0,0,0,0,0,0,0,42,,0,0
150803010108,Sugarloaf Hill-Sulphur Springs Valley,0,0,0,0,0,0,0,0,0,42,,0,0
150803010201,Rucker Canyon,2,1,1,4,3,1,6,3,3,40,,0,12
150803010202,Bruno Canyon,0,0,0,0,0,0,0,0,0,40,,0,0
150803010203,John Long Canyon-Whitewater Draw,0,0,0,1,1,0,2,1,1,40,,0,3
150803010204,Swisshelm Mountains-Whitewater Draw,0,0,0,0,0,0,0,0,0,42,,0,0
150803010205,Town of Elfrida-Whitewater Draw,0,0,0,0,0,0,0,0,0,42,,0,0
150803010301,Gadwell Canyon,0,0,0,0,0,0,0,0,0,44,,0,0
150803010302,Sand Tank-Whitewater Draw,0,0,0,0,0,0,0,0,0,42,,0,0
150803010303,Abbot Canyon,0,0,0,0,0,0,0,0,0,42,,0,0
150803010304,Town of McNeal-Whitewater Draw,0,0,0,0,0,0,0,0,0,42,,0,0
150803010305,Mesa Draw,1,1,0,1,1,0,0,0,0,40,,0,2
150803010306,Big Bend Creek,1,1,0,1,1,0,0,0,0,40,,0,2
150803010307,Leslie Creek,3,3,0,3,2,1,0,0,0,42,,0,6
150803010308,Dixie Canyon,0,0,0,1,0,1,1,0,1,42,,0,2
150803010309,Mule Gulch,0,0,0,1,0,1,2,0,2,42,,0,3
150803010310,Johnson Canyon-Whitewater Draw,0,0,0,0,0,0,0,0,0,42,,0,0
150803010401,Glance Creek,0,0,0,0,0,0,0,0,0,42,,0,0
150803010402,Taylor Butte,3,3,0,3,2,1,0,0,0,41,,0,6
150803010403,Mud Springs Draw,0,0,0,0,0,0,0,0,0,41,,0,0
150803010404,Gold Gulch,0,0,0,0,0,0,0,0,0,42,,0,0
150803010405,Town of Double Adobe-Whitewater Draw,1,1,0,1,1,0,0,0,0,42,,0,2
150803010406,Stewart Ranch Area,0,0,0,0,0,0,0,0,0,41,,0,0
150803010407,Poverty Flat,0,0,0,0,0,0,0,0,0,44,,0,0
150803010408,Bisbee-Douglas International Airport Area-Whitewater Draw,0,0,0,0,0,0,0,0,0,41,,0,0
150803010409,Sacred Heart Cemetery Area,1,1,0,1,1,0,0,0,0,42,,0,2
150803010410,Watson Ranch Area-Whitewater Draw,1,1,0,1,1,0,0,0,0,41,,0,2
150803010601,Saddle Gap,1,1,0,1,1,0,0,0,0,41,,0,2
150803010602,Rio Anibacachi,0,0,0,0,0,0,0,0,0,41,,0,0
150803010603,El Alimito,0,0,0,0,0,0,0,0,0,43,,0,0
150803010604,City of Douglas-Rio Agua Prieta,1,1,0,1,1,0,0,0,0,41,,0,2
150803020101,Indian Creek,0,0,0,0,0,0,0,0,0,47,,0,0
150803020102,Upper Silver Creek,0,0,0,0,0,0,0,0,0,46,,0,0
150803020103,Hog Canyon,0,0,0,0,0,0,0,0,0,46,,0,0
150803020104,Lower Silver Creek,7,7,0,5,3,2,1,0,1,46,,0,13
150803020201,Malpais Tank,1,1,0,1,1,0,0,0,0,47,,0,2
150803020202,Mulberry Canyon,0,0,0,0,0,0,0,0,0,47,,0,0
150803020203,Upper Black Draw,0,0,0,0,0,0,0,0,0,47,,0,0
150803020204,Cottonwood Draw,3,3,0,8,8,0,4,4,0,49,,0,15
150803020205,Hay Hollow Wash,6,6,0,6,5,1,3,1,2,49,,0,15
150803020206,Lower Black Draw,7,7,0,7,5,2,3,1,2,49,,0,17
150803020401,Baker Canyon,1,1,0,2,2,0,1,1,0,48,,0,4
150803020402,Agua Verde,2,2,0,3,3,0,2,1,1,47,,0,7
150803020403,Upper Guadalupe Canyon,1,1,0,4,4,0,4,3,1,48,,0,9
150803020404,Los Coyotes,0,0,0,0,0,0,0,0,0,44,,0,0
