HUC12,Name-12,HUC8,Name,ForestChange,WetlandsChange,HabitatConditionIndex,At-RiskAquaticSpecies,At-RiskAquaticAnimalSpecies,At-RiskAquatiPlantSpecies,At-RiskWetlandSpecies,At-RiskWetlandAnimalSpecies,At-RiskWetlandPlantSpecies,At-RiskTerrestrialSpecies,At-RiskTerrestrialAnimalSpecies,At-RiskTerrestrialPlantSpecies,total,ProtectedRareEcosystems,RareEcosysteminWS,Urban2011,UrbanChange,DevelopedHI,DevelopedMI,DevelopedLI,DevelopedOpenSpace
150200050309,Dodson Wash,15020005,Silver,-1.29,0,4.7,0,0,0,0,0,0,0,0,0,0,,0,0.7026611865,0,0,0.01349275543,0.09963880932,0.5895296218
150200050310,Ballard Tank-Cottonwood Wash,15020005,Silver,0,0,4.72,0,0,0,0,0,0,0,0,0,0,,0,0.7280902584,0,0,0.006187735907,0.0288761009,0.6930264216
150200050401,Millet Swale,15020005,Silver,0.03,0,4.69,0,0,0,0,0,0,0,0,0,0,,0,0.6205863471,0,0,0,0.01633121966,0.6042551274
150200050404,Concho Flat Wash,15020005,Silver,0,0,4.74,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200050405,Sevenmile Draw,15020005,Silver,0,0,4.75,0,0,0,0,0,0,0,0,0,0,,0,0.2957503677,0,0,0,0.004744658306,0.2910057094
150200050407,Tenmile Draw,15020005,Silver,0,0,4.72,0,0,0,0,0,0,0,0,0,0,,0,1.555260228,0,0.00598637501,0.1340948002,0.6405421261,0.7746369264
150200050311,Cedar Lake-Cottonwood Wash,15020005,Silver,0.01,0,4.66,1,1,0,0,0,0,0,0,0,1,,0,4.020907579,0.21,0.1492040865,0.355428843,0.9950106914,2.521263958
150200050402,The Canal,15020005,Silver,0.02,0,4.74,1,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0
150200050403,City of Snowflake-Silver Creek,15020005,Silver,0.01,0.07,4.48,1,1,0,0,0,0,0,0,0,1,,0,9.294495933,0.19,0.09646302251,1.189710611,3.512388878,4.495933422
150200050406,Fivemile Draw-Silver Creek,15020005,Silver,0,0.02,4.82,1,1,0,0,0,0,0,0,0,1,,0,0.7326389218,0.03,0,0.03317252557,0.08340520714,0.6160611891
150200050408,Partnership Well,15020005,Silver,0,0.01,4.73,1,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0
150200050409,Canoncito Valley-Silver Creek,15020005,Silver,0,0,4.84,2,2,0,0,0,0,0,0,0,2,,0,0.3858439546,0,0.003162655365,0.03162655365,0.05218381353,0.298870932
150200060304,Twin Buttes Wash,15020006,Upper Puerco,0,0,4.43,0,0,0,0,0,0,0,0,0,0,,0,0.2677640294,0,0,0,0,0.2677640294
150200060305,Buell Wash-Black Creek,15020006,Upper Puerco,-0.01,0,4.93,0,0,0,0,0,0,0,0,0,0,,0,0.5157437568,0,0.001005348454,0.00804278763,0.02010696908,0.4865886516
150200060306,Meadow Wash,15020006,Upper Puerco,0,0,4.54,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200060307,Upper Bonito Creek,15020006,Upper Puerco,-0.01,0,4.63,0,0,0,0,0,0,0,0,0,0,,0,0.9021187863,0,0,0.001767127887,0.02827404619,0.8720776123
150200060308,Slick Rock Wash,15020006,Upper Puerco,0,0,4.84,0,0,0,0,0,0,0,0,0,0,,0,0.5554491477,0,0,0.02298410266,0.1762114537,0.3562535913
150200060309,Lower Bonito Creek,15020006,Upper Puerco,-0.02,0,4.74,0,0,0,0,0,0,0,0,0,0,,0,1.911042227,0,0.002924318634,0.08334308106,0.7296174991,1.095157328
150200060503,Good Luck Spring,15020006,Upper Puerco,0,0,4.99,0,0,0,0,0,0,0,0,0,0,,0,0.03873849239,0,0,0,0.009114939386,0.029623553
150200060504,Lower Whitewater Arroyo,15020006,Upper Puerco,0,0,4.9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200060602,Natural Bridge Canyon-Black Creek,15020006,Upper Puerco,0,0,4.73,0,0,0,0,0,0,0,0,0,0,,0,3.576568797,0.43,0.009252405625,0.2590673575,1.419730241,1.888518793
150200060603,Tse Bonita Wash,15020006,Upper Puerco,-0.18,0,4.94,0,0,0,0,0,0,0,0,0,0,,0,1.826789437,0.22,0.01997915219,0.3535441279,0.4725503822,0.9807157748
150200060605,Upper West Fork Black Creek,15020006,Upper Puerco,0,0,4.69,0,0,0,0,0,0,0,0,0,0,,0,0.004216414502,0,0,0,0,0.004216414502
150200060606,Lower West Fork Black Creek,15020006,Upper Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200060607,Oak Spring Valley-Black Creek,15020006,Upper Puerco,0,0,4.91,0,0,0,0,0,0,0,0,0,0,,0,0.6234285346,0,0,0.003223518793,0.1050867127,0.5151183031
150200060608,Navajo Joe Spring-Black Creek,15020006,Upper Puerco,-0.01,0.01,4.94,0,0,0,0,0,0,0,0,0,0,,0,0.387776403,0,0,0.03870851795,0.2018372722,0.1472306129
150200060701,Peterson Well,15020006,Upper Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.04004347577,0,0,0,0.007865682741,0.03217779303
150200060705,Good Luck Well,15020006,Upper Puerco,0,0,4.89,0,0,0,0,0,0,0,0,0,0,,0,1.407804742,0,0,0.02791680791,0.4267283495,0.9531595844
150200060706,Surrender Canyon-Puerco River,15020006,Upper Puerco,-0.01,0.02,5,0,0,0,0,0,0,0,0,0,0,,0,2.510748668,0,0.01635666885,0.2079633611,0.8669034489,1.419525189
150200060707,Slims Spring-Puerco River,15020006,Upper Puerco,0,0.06,4.82,0,0,0,0,0,0,0,0,0,0,,0,1.352462671,0,0,0.1644753138,0.745092988,0.4428943692
150200060708,Spencers Well-Puerco River,15020006,Upper Puerco,0,0,4.91,0,0,0,0,0,0,0,0,0,0,,0,1.478272412,0,0,0.1399833468,1.030567053,0.3077220124
150200060310,White Clay Spring Wash-Black Creek,15020006,Upper Puerco,0,0,4.77,0,0,0,0,0,0,1,0,1,1,,0,5.226548456,0.23,0.04800621017,0.3860924988,1.758865828,3.033583919
150200060601,Cienega Creek,15020006,Upper Puerco,0,0,4.67,0,0,0,1,1,0,1,1,0,2,,0,1.994069511,0,0,0.06321257815,0.3861713865,1.544685546
150200060604,Black Creek Valley-Black Creek,15020006,Upper Puerco,0,0,4.82,0,0,0,1,1,0,1,1,0,2,,0,0.7353961426,0,0,0.02844456778,0.2747328986,0.4322186763
150200060303,Red Valley-Red Lake,15020006,Upper Puerco,0,0,5,0,0,0,0,0,0,3,0,3,3,,0,0.677293034,0,0,0,0.005515415587,0.6717776184
150200070101,Parker Draw,15020007,Lower Puerco,0,0,4.93,0,0,0,0,0,0,0,0,0,0,,0,1.134606137,0,0,0,0.1468619628,0.9877441743
150200070102,Upper Morgan Canyon,15020007,Lower Puerco,0,0,4.81,0,0,0,0,0,0,0,0,0,0,,0,0.7890941743,0,0,0,0.107933571,0.6811606033
150200070103,Lower Morgan Canyon,15020007,Lower Puerco,0,0,4.9,0,0,0,0,0,0,0,0,0,0,,0,0.1067383096,0,0,0,0.005808887598,0.100929422
150200070201,Tolapai Draw,15020007,Lower Puerco,0,0,4.99,0,0,0,0,0,0,0,0,0,0,,0,0.1785131454,0,0,0.002664375304,0.06128063199,0.1145681381
150200070202,Burntwater Wash-Puerco Wash,15020007,Lower Puerco,-0.03,0,4.94,0,0,0,0,0,0,0,0,0,0,,0,1.599919966,0,0.002308686819,0.0684910423,0.561010897,0.9681093394
150200070203,Emigrant Springs,15020007,Lower Puerco,0,0,4.95,0,0,0,0,0,0,0,0,0,0,,0,2.547099494,0,0.006425578945,0.08610275786,0.6361323155,1.818438841
150200070204,150200070204,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200070205,150200070205,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,1.286828461,0,0,0.0008893078517,0.1236137914,1.162325362
150200070206,150200070206,15020007,Lower Puerco,-0.07,0,4.98,0,0,0,0,0,0,0,0,0,0,,0,1.292294996,0,0,0,0.03563658189,1.256658414
150200070207,150200070207,15020007,Lower Puerco,0,0,4.86,0,0,0,0,0,0,0,0,0,0,,0,1.220558478,0,0,0.006475111291,0.1537838932,1.060299474
150200070208,Town of Sanders-Puerco River,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,2.832301206,0,0.01544329992,0.2702577487,1.473290813,1.073309345
150200070209,Waterfall Well-Puerco River,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,3.654808497,0,0,0.1479837218,1.119613685,2.387211091
150200070301,Padres Mesa,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200070302,Upper Dead Wash,15020007,Lower Puerco,0,0,4.97,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200070303,Middle Dead Wash,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.6888429144,0,0,0.004649108533,0.08833306214,0.5958607437
150200070401,Red Lake,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200070402,East Fork Dry Wash,15020007,Lower Puerco,0,0,4.88,0,0,0,0,0,0,0,0,0,0,,0,0.2515974925,0,0,0.004850072145,0.1194330266,0.1273143938
150200070403,Dry Wash (Local Drainage),15020007,Lower Puerco,0.01,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.8019607334,0,0,0.0320437874,0.4191673812,0.3507495648
150200070501,150200070501,15020007,Lower Puerco,0,0,4.99,0,0,0,0,0,0,0,0,0,0,,0,1.001311241,0,0,0.001986728653,0.3655580721,0.6337664402
150200070502,Navajo Springs,15020007,Lower Puerco,0,0,4.9,0,0,0,0,0,0,0,0,0,0,,0,0.101858658,0,0,0,0.01050089258,0.09135776541
150200070503,Swamp Tank,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.5877716473,0,0,0.009007994595,0.2364598581,0.3423037946
150200070504,Crazy Creek-Puerco River,15020007,Lower Puerco,0,0,4.92,0,0,0,0,0,0,0,0,0,0,,0,1.143767061,0,0,0.02638762511,0.4222020018,0.695177434
150200070505,East Tank,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.0387916404,0,0,0,0,0.0387916404
150200070506,Saddle Horse Draw,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200070507,Doubtful Tank,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200070509,Ninemile Wash,15020007,Lower Puerco,0,0,4.98,0,0,0,0,0,0,0,0,0,0,,0,0.1127839075,0,0,0.01929198418,0.06752194463,0.0259699787
150200070510,Newspaper Rock-Puerco River,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,1.498903964,0,0,0.1451507791,0.6279992891,0.7257538954
150200070601,Wildhorse Wash,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200070604,Little Lithodendron Wash,15020007,Lower Puerco,0,0,4.99,0,0,0,0,0,0,0,0,0,0,,0,0.6312225633,0,0,0.05451467592,0.335695636,0.2410122515
150200070605,Winsor Wash,15020007,Lower Puerco,0,0.02,4.98,0,0,0,0,0,0,0,0,0,0,,0,0.006195211102,0,0,0,0.003097605551,0.003097605551
150200070606,Twin Wash-Puerco River,15020007,Lower Puerco,0,0,4.98,0,0,0,0,0,0,0,0,0,0,,0,1.126910473,0,0.0009336457935,0.06162062237,0.5536519555,0.510704249
150200070607,Town of Arntz,15020007,Lower Puerco,0,0,4.99,0,0,0,0,0,0,0,0,0,0,,0,1.702842284,0,0,0.01444616996,0.5074217198,1.180974394
150200070608,Sun Valley,15020007,Lower Puerco,0,0,4.96,0,0,0,0,0,0,0,0,0,0,,0,2.312026002,0,0.006500541712,0.1885157096,1.25460455,0.8624052004
150200070609,Puerco Tank-Puerco River,15020007,Lower Puerco,0,-0.02,4.97,0,0,0,0,0,0,0,0,0,0,,0,1.615725507,0,0.009509861727,0.2339425985,0.6143370675,0.7579359796
150200070304,Lower Dead Wash,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,1,1,0,1,,0,1.791535369,0,0,0.03531457134,0.487612735,1.268608063
150200070508,Big Draw Tank-Puerco River,15020007,Lower Puerco,0,0.03,4.99,0,0,0,1,1,0,0,0,0,1,,0,1.301547452,0,0,0.02572228167,0.4568277224,0.8189974483
150200070602,Upper Lithodendron Wash,15020007,Lower Puerco,0,0,5,0,0,0,0,0,0,1,1,0,1,,0,0.3367326075,0,0,0.005750651741,0.1118182283,0.2191637274
150200070603,Lower Lithodendron Wash,15020007,Lower Puerco,0,0,4.76,0,0,0,0,0,0,1,1,0,1,,0,3.365789157,0,0.002185577375,0.087423095,1.062190604,2.213989881
150200080101,Decker Wash,15020008,Middle Little Colorado,-0.62,0,4.67,0,0,0,0,0,0,0,0,0,0,,0,0.6233559539,0,0,0,0.01105241053,0.6123035434
150200080102,Upper Phoenix Park Wash,15020008,Middle Little Colorado,-1.55,0,4.77,0,0,0,0,0,0,0,0,0,0,,0,0.4521807339,0,0,0,0.01845635648,0.4337243774
150200080103,Scott Wash,15020008,Middle Little Colorado,-0.02,0,4.63,0,0,0,0,0,0,0,0,0,0,,0,2.94079248,0,0,0,0,2.94079248
150200080104,Lower Phoenix Park Wash,15020008,Middle Little Colorado,0,-0.02,4.6,0,0,0,0,0,0,0,0,0,0,,0,0.3208387642,0,0.0128908432,0.05084721486,0.04798258304,0.2091181231
150200080105,Dry Lake,15020008,Middle Little Colorado,0,0,4.7,0,0,0,0,0,0,0,0,0,0,,0,0.3039032336,0,0,0,0,0.3039032336
150200080201,Jeffers Tank,15020008,Middle Little Colorado,0,0,4.75,0,0,0,0,0,0,0,0,0,0,,0,1.009548516,0,0,0,0,1.009548516
150200080202,Upper Porter Tank Draw,15020008,Middle Little Colorado,0,0,4.75,0,0,0,0,0,0,0,0,0,0,,0,0.5140455384,0,0,0,0,0.5140455384
150200080203,Heber Road Tank,15020008,Middle Little Colorado,0,0,4.74,0,0,0,0,0,0,0,0,0,0,,0,0.8717938761,0,0,0,0.001941634468,0.8698522416
150200080204,Fivemile Wash,15020008,Middle Little Colorado,0,0.03,4.75,0,0,0,0,0,0,0,0,0,0,,0,1.226739226,0,0,0,0.2444254848,0.9823137409
150200080402,Sand Draw,15020008,Middle Little Colorado,0,0,4.43,0,0,0,0,0,0,0,0,0,0,,0,0.4454643629,0,0,0,0.002999760019,0.4424646028
150200080404,Pablo Canyon,15020008,Middle Little Colorado,0,0,4.75,0,0,0,0,0,0,0,0,0,0,,0,0.7163696505,0,0,0,0.0009291435155,0.7154405069
150200080406,Birch Tank-Clear Creek,15020008,Middle Little Colorado,0,0,4.9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200080504,Chavez Draw,15020008,Middle Little Colorado,-0.15,0,4.59,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200080506,Limestone Wash,15020008,Middle Little Colorado,0,0,4.71,0,0,0,0,0,0,0,0,0,0,,0,0.955539141,0,0,0,0.01571610429,0.9398230367
150200080507,Caliche Tank-Jacks Canyon,15020008,Middle Little Colorado,0,0,4.94,0,0,0,0,0,0,0,0,0,0,,0,1.033831416,0,0,0,0.003373022566,1.030458394
150200080508,Moonlight Bay Reservoir,15020008,Middle Little Colorado,0,0,4.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200080509,Algerita Tank,15020008,Middle Little Colorado,0,0,4.75,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200080601,Saunders Draw,15020008,Middle Little Colorado,0,-0.04,4.72,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200080605,Bathtub Canyon,15020008,Middle Little Colorado,0,0,4.75,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200080606,Lost Tank Canyon,15020008,Middle Little Colorado,0,-0.02,4.8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200080607,Manila Wash,15020008,Middle Little Colorado,0,-0.19,4.58,0,0,0,0,0,0,0,0,0,0,,0,0.3118527864,0,0.007141666865,0.04523055681,0.2332944509,0.02618611184
150200080702,Reservation Tank,15020008,Middle Little Colorado,0,0.07,4.63,0,0,0,0,0,0,0,0,0,0,,0,0.07553639326,0,0,0,0.00169744704,0.07383894622
150200080703,North Tank,15020008,Middle Little Colorado,0,0.01,4.7,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200080802,Rock House Tank,15020008,Middle Little Colorado,0,0,4.75,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200080803,Pratt Pasture Tank,15020008,Middle Little Colorado,0,-0.04,4.78,0,0,0,0,0,0,0,0,0,0,,0,0.1744547148,0,0.001826750941,0.008220379233,0.04201527164,0.122392313
150200080805,Dark Mesa,15020008,Middle Little Colorado,0,0.1,4.75,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200080806,Coyote Wash,15020008,Middle Little Colorado,0,-0.01,4.71,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200080807,Pruneville Well-Little Colorado River,15020008,Middle Little Colorado,0,0.92,4.78,0,0,0,0,0,0,0,0,0,0,,0,0.4754578755,0,0,0,0.04029304029,0.4351648352
150200080901,Mud Lake,15020008,Middle Little Colorado,0,0,4.75,0,0,0,0,0,0,0,0,0,0,,0,0.8956292134,0,0,0.0009672021743,0.177481599,0.7171804122
150200080902,Bird Springs Wash,15020008,Middle Little Colorado,0,0,4.73,0,0,0,0,0,0,0,0,0,0,,0,0.6943969351,0,0,0,0.02280449705,0.671592438
150200080903,Cow Canyon,15020008,Middle Little Colorado,0,0,4.74,0,0,0,0,0,0,0,0,0,0,,0,1.315266436,0,0.0006973841122,0.0397508944,0.3089411617,0.9658769954
150200080904,150200080904,15020008,Middle Little Colorado,0,0,4.75,0,0,0,0,0,0,0,0,0,0,,0,0.8258619652,0,0,0,0.06318069679,0.7626812684
150200080905,150200080905,15020008,Middle Little Colorado,0,0.46,4.85,0,0,0,0,0,0,0,0,0,0,,0,0.6731681877,0,0,0.0008344198175,0.1197392438,0.5525945241
150200081001,150200081001,15020008,Middle Little Colorado,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.6209415584,0,0,0,0.3226461039,0.2982954545
150200081002,Town of Leupp-Litlle Colorado River,15020008,Middle Little Colorado,0,0.03,4.99,0,0,0,0,0,0,0,0,0,0,,0,1.405462026,0,0.005939332419,0.02591708692,0.5140222239,0.8595833828
150200081003,150200081002,15020008,Middle Little Colorado,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,1.011651874,0,0,0.03785807429,0.6835485635,0.2902452362
150200081004,150200081004,15020008,Middle Little Colorado,0,-0.01,4.77,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200081005,150200081005,15020008,Middle Little Colorado,0,-0.01,5,0,0,0,0,0,0,0,0,0,0,,0,0.3844123399,0,0,0.001487088355,0.1264025102,0.2565227413
150200081006,Grand Falls-Little Colorado River,15020008,Middle Little Colorado,0,-0.17,4.98,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200080205,Lower Porter Tank Draw,15020008,Middle Little Colorado,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0.6073068095,0,0,0,0.06216526396,0.5451415455
150200080206,City of Holbrook-Little Colorado River,15020008,Middle Little Colorado,0.07,-0.31,4.59,0,0,0,0,0,0,1,0,1,1,,0,14.39647716,0.02,0.3365573642,3.41275458,5.402217504,5.244947708
150200080407,Big Tanks,15020008,Middle Little Colorado,0,-0.01,4.73,1,1,0,0,0,0,0,0,0,1,,0,0.5531590495,0,0,0,0.01208582797,0.5410732215
150200080510,Highway Tanks-Jacks Canyon,15020008,Middle Little Colorado,0,0,4.69,0,0,0,0,0,0,1,0,1,1,,0,1.058248269,0,0,0.001784567064,0.04639874366,1.010064958
150200080602,Marshall Draw-Little Colorado River,15020008,Middle Little Colorado,0.02,-0.37,4.76,0,0,0,0,0,0,1,0,1,1,,0,1.472724652,0,0.005544897031,0.08428243488,0.5611435796,0.82175374
150200080604,Joseph City Wash,15020008,Middle Little Colorado,0,-0.04,4.59,0,0,0,0,0,0,1,0,1,1,,0,0.8057646707,0.02,0.004604369547,0.1300734397,0.48230771,0.1887791514
150200080608,McDonald Canyon,15020008,Middle Little Colorado,0,-0.06,4.84,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
150200080701,Ruby Wash,15020008,Middle Little Colorado,0,-0.37,4.16,0,0,0,0,0,0,1,0,1,1,,0,14.4905026,0.29,0.1982622361,2.57832272,5.202327982,6.511589661
150200080704,Rincon Basin-Little Colorado River,15020008,Middle Little Colorado,0.05,0.04,4.75,0,0,0,0,0,0,1,0,1,1,,0,3.15397874,0.03,0.02885687769,0.2308550215,1.20184996,1.69241688
150200080801,Squaw Tank,15020008,Middle Little Colorado,0,0,4.75,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
150200080804,Tucker Flat Wash-Tucker Flat,15020008,Middle Little Colorado,0,-0.09,4.77,0,0,0,0,0,0,1,0,1,1,,0,1.062186668,0,0.0005131336559,0.01488087602,0.4382161422,0.6085765159
150200080305,Gentry Canyon,15020008,Middle Little Colorado,0,0,4.72,0,0,0,1,1,0,1,1,0,2,,0,1.267095439,0,0,0,0,1.267095439
150200080306,Upper Willow Creek,15020008,Middle Little Colorado,-0.03,0,4.72,0,0,0,1,1,0,1,1,0,2,,0,1.719129198,0,0,0,0.02271450261,1.696414695
150200080308,Cabin Draw,15020008,Middle Little Colorado,-0.08,0,4.68,0,0,0,1,1,0,1,1,0,2,,0,0.8180755746,0,0,0,0,0.8180755746
150200080401,Tillman Draw,15020008,Middle Little Colorado,0,0,4.46,0,0,0,1,1,0,1,1,0,2,,0,0,0,0,0,0,0
150200080405,Antelope Tank,15020008,Middle Little Colorado,0,0,4.73,1,1,0,0,0,0,1,0,1,2,,0,1.085714681,0,0,0,0.004154520464,1.081560161
150200080408,Lower Clear Creek-Clear Creek Reservoir,15020008,Middle Little Colorado,0,0,4.78,1,1,0,0,0,0,1,0,1,2,,0,0.4032562565,0,0,0.0007551615291,0.03096162269,0.3715394723
150200080501,Windmill Draw-Jacks Canyon,15020008,Middle Little Colorado,0,0,4.57,0,0,0,1,1,0,1,1,0,2,,0,0.4729036774,0,0,0.0008139478097,0.03906949486,0.4330202347
150200080502,Tremaine Lake,15020008,Middle Little Colorado,-0.09,0.03,4.71,0,0,0,1,1,0,1,1,0,2,,0,0,0,0,0,0,0
150200080503,Dogie Tank-Jacks Canyon,15020008,Middle Little Colorado,-0.01,0,4.29,0,0,0,1,1,0,1,1,0,2,,0,0.58247739,0,0,0.001006005855,0.01408408197,0.5673873022
150200080505,Hart Tank,15020008,Middle Little Colorado,-0.02,0,4.37,0,0,0,1,1,0,1,1,0,2,,0,0.8275323929,0,0,0.001026715128,0.02874802357,0.7977576542
150200080511,King Tank-Jacks Canyon,15020008,Middle Little Colorado,0,0.02,4.65,1,1,0,0,0,0,1,0,1,2,,0,0.96478248,0,0,0.001972970307,0.1933510901,0.7694584197
150200080603,Tanner Wash,15020008,Middle Little Colorado,0,-0.08,4.46,0,0,0,0,0,0,2,0,2,2,,0,2.389578508,0.24,0.209855279,0.795866247,1.098770565,0.2850864168
150200080609,Obed Meadow-Little Colorado River,15020008,Middle Little Colorado,0.01,-0.46,4.73,0,0,0,0,0,0,2,0,2,2,,0,3.043361525,0.01,0.02550677943,0.4161632434,1.796214257,0.8054772453
150200080309,Wilkins Canyon,15020008,Middle Little Colorado,0,0,4.8,1,1,0,1,1,0,1,1,0,3,,0,0,0,0,0,0,0
150200080310,Lower Willow Creek,15020008,Middle Little Colorado,0,0,4.8,1,1,0,1,1,0,1,1,0,3,,0,0,0,0,0,0,0
150200080403,Echinique Draw-Clear Creek,15020008,Middle Little Colorado,0,0,4.87,1,1,0,1,1,0,1,1,0,3,,0,0,0,0,0,0,0
150200080610,Hugo Meadows-Little Colorado River,15020008,Middle Little Colorado,0.02,-0.03,4.91,2,2,0,0,0,0,1,0,1,3,,0,1.727015174,0,0,0.03880932976,0.8557457213,0.8324601234
150200080611,Bottom Tank-Little Colorado River,15020008,Middle Little Colorado,0,0.56,4.85,2,2,0,0,0,0,1,0,1,3,,0,1.253643151,0,0,0.03353695053,0.5286062203,0.69149998
150200080301,Miller Canyon,15020008,Middle Little Colorado,-0.1,0,4.81,2,2,0,1,1,0,1,1,0,4,,0,0.3206997085,0,0,0,0,0.3206997085
150200080302,Bear Canyon,15020008,Middle Little Colorado,-0.02,0,4.79,1,1,0,1,1,0,2,1,1,4,,0,0.3230328518,0,0,0.001523739867,0.001523739867,0.3199853721
150200080303,East Clear Creek-Blue Ridge Reservoir,15020008,Middle Little Colorado,0,0,4.8,2,2,0,1,1,0,1,1,0,4,,0,0.3394746383,0,0,0.001098623425,0.008788987399,0.3295870275
150200080304,Barbershop Canyon,15020008,Middle Little Colorado,0,0,4.72,2,2,0,1,1,0,2,1,1,5,,0,0.2137353989,0,0,0,0,0.2137353989
150200080307,Leonard Canyon,15020008,Middle Little Colorado,0,0,4.78,2,2,0,1,1,0,2,1,1,5,,0,0.07073412997,0,0,0,0,0.07073412997
150200080311,East Clear Creek-Clear Creek,15020008,Middle Little Colorado,-0.01,0,4.77,2,2,0,1,1,0,2,1,1,5,,0,0.1339394662,0,0,0,0.01645866322,0.117480803
150200090101,150200090101,15020009,Leroux Wash,0,0,4.77,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200090102,Pine Canyon,15020009,Leroux Wash,-0.03,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200090103,Wide Ruin Wash Headwaters,15020009,Leroux Wash,0,0,4.79,0,0,0,0,0,0,0,0,0,0,,0,0.7439958837,0,0,0,0.01807840465,0.725917479
150200090104,Na Des Boh Well-Wide Ruin Wash,15020009,Leroux Wash,-0.7,0.03,4.83,0,0,0,0,0,0,0,0,0,0,,0,0.7719048531,0,0,0,0.02463526127,0.7472695919
150200090105,150200090105,15020009,Leroux Wash,-13.58,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.2404715797,0,0,0.00638420123,0.02553680492,0.2085505735
150200090106,Oak Ridge Wash,15020009,Leroux Wash,-3.35,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200090107,150200090107,15020009,Leroux Wash,-0.26,0,4.99,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200090108,Bent Knee Wash,15020009,Leroux Wash,-0.13,0,4.99,0,0,0,0,0,0,0,0,0,0,,0,0.2959003886,0,0,0,0.01938948416,0.2765109045
150200090109,Pigeon Spring-Wide Ruin Wash,15020009,Leroux Wash,-0.16,0.21,4.85,0,0,0,0,0,0,0,0,0,0,,0,1.278701796,0,0,0,0.11315131,1.165550486
150200090201,John Joe Well,15020009,Leroux Wash,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
150200090202,Dipping Water Well-Wide Ruin Wash,15020009,Leroux Wash,-0.01,0,4.83,0,0,0,0,0,0,0,0,0,0,,0,0.7094248569,0,0,0,0.03330338124,0.6761214757
150200090203,150200090203,15020009,Leroux Wash,0,0,4.98,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
