HUC12,HUC12Name,HUC8,HUC8Name,HUC6,HUC6Name,HabitatConditionIndexWS2015,PHWAWatershedHealthIndexState2016),PHWAWatershedHealthIndexER2016,AquaticSpecies,AquaticAnimalSpecies, AquaticPlantSpecies,WetlandSpecies,WetlandAnimalSpecies,WetlandPlantSpecies,TerrestrialSpecies,TerrestrialAnimalSpecies,TerrestrialPlantSpecies,ReptileSpecies,total,ProtectedRareEcosystems,RareEcosysteminWS
1.502E+11,Ballard Tank-Cottonwood Wash,15020005,Silver,150200,Little Colorado,4.72,0.861836649,0.836183734,0,0,0,0,0,0,0,0,0,18,18,,0
1.502E+11,Cedar Lake-Cottonwood Wash,15020005,Silver,150200,Little Colorado,4.66,0.765917455,0.734035143,1,1,0,0,0,0,0,0,0,19,20,,0
1.502E+11,Millet Swale,15020005,Silver,150200,Little Colorado,4.69,0.770676294,0.749017409,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,The Canal,15020005,Silver,150200,Little Colorado,4.74,0.822008658,0.84413157,1,1,0,0,0,0,0,0,0,18,19,,0
1.502E+11,City of Snowflake-Silver Creek,15020005,Silver,150200,Little Colorado,4.48,0.590116849,0.448095312,1,1,0,0,0,0,0,0,0,18,19,,0
1.502E+11,Concho Flat Wash,15020005,Silver,150200,Little Colorado,4.74,0.885293478,0.811498137,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Sevenmile Draw,15020005,Silver,150200,Little Colorado,4.75,0.905095977,0.893163682,0,0,0,0,0,0,0,0,0,18,18,,0
1.502E+11,Fivemile Draw-Silver Creek,15020005,Silver,150200,Little Colorado,4.82,0.903570478,0.794300165,1,1,0,0,0,0,0,0,0,19,20,,0
1.502E+11,Tenmile Draw,15020005,Silver,150200,Little Colorado,4.72,0.89735294,0.881202881,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Partnership Well,15020005,Silver,150200,Little Colorado,4.73,0.78186585,0.761942221,1,1,0,0,0,0,0,0,0,21,22,,0
1.502E+11,Canoncito Valley-Silver Creek,15020005,Silver,150200,Little Colorado,4.84,0.936999544,0.816691143,2,2,0,0,0,0,0,0,0,20,22,,0
1.502E+11,Red Valley-Red Lake,15020006,Upper Puerco,150200,Little Colorado,5,0.914622492,0.906988943,0,0,0,0,0,0,3,0,3,16,19,,0
1.502E+11,Twin Buttes Wash,15020006,Upper Puerco,150200,Little Colorado,4.43,0.739875987,0.749817428,0,0,0,0,0,0,0,0,0,16,16,,0
1.502E+11,Buell Wash-Black Creek,15020006,Upper Puerco,150200,Little Colorado,4.93,0.796851586,0.654367721,0,0,0,0,0,0,0,0,0,16,16,,0
1.502E+11,Meadow Wash,15020006,Upper Puerco,150200,Little Colorado,4.54,0.786715795,0.773695229,0,0,0,0,0,0,0,0,0,17,17,,0
1.502E+11,Upper Bonito Creek,15020006,Upper Puerco,150200,Little Colorado,4.63,0.809308208,0.689090348,0,0,0,0,0,0,0,0,0,17,17,,0
1.502E+11,Slick Rock Wash,15020006,Upper Puerco,150200,Little Colorado,4.84,0.825705685,0.821505297,0,0,0,0,0,0,0,0,0,17,17,,0
1.502E+11,Lower Bonito Creek,15020006,Upper Puerco,150200,Little Colorado,4.74,0.733765251,0.709945845,0,0,0,0,0,0,0,0,0,17,17,,0
1.502E+11,White Clay Spring Wash-Black Creek,15020006,Upper Puerco,150200,Little Colorado,4.77,0.772511327,0.750748239,0,0,0,0,0,0,1,0,1,17,18,,0
1.502E+11,Good Luck Spring,15020006,Upper Puerco,150200,Little Colorado,4.99,0.930492453,0.864956747,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Lower Whitewater Arroyo,15020006,Upper Puerco,150200,Little Colorado,4.9,0.908960964,0.898106015,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Cienega Creek,15020006,Upper Puerco,150200,Little Colorado,4.67,0.825645049,0.801200705,0,0,0,1,1,0,1,1,0,18,20,,0
1.502E+11,Natural Bridge Canyon-Black Creek,15020006,Upper Puerco,150200,Little Colorado,4.73,0.810516044,0.75554188,0,0,0,0,0,0,0,0,0,18,18,,0
1.502E+11,Tse Bonita Wash,15020006,Upper Puerco,150200,Little Colorado,4.94,0.761835802,0.749680575,0,0,0,0,0,0,0,0,0,18,18,,0
1.502E+11,Black Creek Valley-Black Creek,15020006,Upper Puerco,150200,Little Colorado,4.82,0.870787135,0.844760175,0,0,0,1,1,0,1,1,0,18,20,,0
1.502E+11,Upper West Fork Black Creek,15020006,Upper Puerco,150200,Little Colorado,4.69,0.837119117,0.760516389,0,0,0,0,0,0,0,0,0,18,18,,0
1.502E+11,Lower West Fork Black Creek,15020006,Upper Puerco,150200,Little Colorado,5,0.927199485,0.939029989,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Oak Spring Valley-Black Creek,15020006,Upper Puerco,150200,Little Colorado,4.91,0.888376726,0.86910923,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Navajo Joe Spring-Black Creek,15020006,Upper Puerco,150200,Little Colorado,4.94,0.902686703,0.890761656,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Peterson Well,15020006,Upper Puerco,150200,Little Colorado,5,0.922312019,0.886399136,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Good Luck Well,15020006,Upper Puerco,150200,Little Colorado,4.89,0.866148998,0.841023197,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Surrender Canyon-Puerco River,15020006,Upper Puerco,150200,Little Colorado,5,0.885597085,0.878868375,0,0,0,0,0,0,0,0,0,18,18,,0
1.502E+11,Slims Spring-Puerco River,15020006,Upper Puerco,150200,Little Colorado,4.82,0.871852197,0.846555644,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Spencers Well-Puerco River,15020006,Upper Puerco,150200,Little Colorado,4.91,0.898387271,0.881943231,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Parker Draw,15020007,Lower Puerco,150200,Little Colorado,4.93,0.920395197,0.908359823,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Upper Morgan Canyon,15020007,Lower Puerco,150200,Little Colorado,4.81,0.91072822,0.856471603,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Lower Morgan Canyon,15020007,Lower Puerco,150200,Little Colorado,4.9,0.926378124,0.878959984,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Tolapai Draw,15020007,Lower Puerco,150200,Little Colorado,4.99,0.875693943,0.869647606,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Burntwater Wash-Puerco Wash,15020007,Lower Puerco,150200,Little Colorado,4.94,0.901012177,0.785586872,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Emigrant Springs,15020007,Lower Puerco,150200,Little Colorado,4.95,0.90951419,0.79405348,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,1.502E+11,15020007,Lower Puerco,150200,Little Colorado,5,0.917158278,0.904346846,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,1.502E+11,15020007,Lower Puerco,150200,Little Colorado,5,0.90718329,0.854890657,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,1.502E+11,15020007,Lower Puerco,150200,Little Colorado,4.98,0.92726894,0.91986401,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,1.502E+11,15020007,Lower Puerco,150200,Little Colorado,4.86,0.89100861,0.82437026,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Town of Sanders-Puerco River,15020007,Lower Puerco,150200,Little Colorado,5,0.943021562,0.822447252,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Waterfall Well-Puerco River,15020007,Lower Puerco,150200,Little Colorado,5,0.936357282,0.928346616,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Padres Mesa,15020007,Lower Puerco,150200,Little Colorado,5,0.920023987,0.907300508,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Upper Dead Wash,15020007,Lower Puerco,150200,Little Colorado,4.97,0.952099434,0.94183719,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Middle Dead Wash,15020007,Lower Puerco,150200,Little Colorado,5,0.965928239,0.965661504,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Lower Dead Wash,15020007,Lower Puerco,150200,Little Colorado,5,0.942876604,0.9385617,0,0,0,0,0,0,1,1,0,22,23,,0
1.502E+11,Red Lake,15020007,Lower Puerco,150200,Little Colorado,5,0.955078356,0.952020437,0,0,0,0,0,0,0,0,0,21,21,,0
1.502E+11,East Fork Dry Wash,15020007,Lower Puerco,150200,Little Colorado,4.88,0.910182766,0.87688566,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Dry Wash (Local Drainage),15020007,Lower Puerco,150200,Little Colorado,5,0.94171371,0.937083244,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,1.502E+11,15020007,Lower Puerco,150200,Little Colorado,4.99,0.913205382,0.900932718,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Navajo Springs,15020007,Lower Puerco,150200,Little Colorado,4.9,0.924309022,0.895999157,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Swamp Tank,15020007,Lower Puerco,150200,Little Colorado,5,0.947172071,0.86759974,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Crazy Creek-Puerco River,15020007,Lower Puerco,150200,Little Colorado,4.92,0.921673315,0.811504377,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,East Tank,15020007,Lower Puerco,150200,Little Colorado,5,0.972295941,0.973807924,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Saddle Horse Draw,15020007,Lower Puerco,150200,Little Colorado,5,0.963238617,0.963562357,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Doubtful Tank,15020007,Lower Puerco,150200,Little Colorado,5,0.950213987,0.95103826,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Big Draw Tank-Puerco River,15020007,Lower Puerco,150200,Little Colorado,4.99,0.936541477,0.818591803,0,0,0,1,1,0,0,0,0,23,24,,0
1.502E+11,Ninemile Wash,15020007,Lower Puerco,150200,Little Colorado,4.98,0.952702005,0.920351439,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Newspaper Rock-Puerco River,15020007,Lower Puerco,150200,Little Colorado,5,0.941067895,0.856362236,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Wildhorse Wash,15020007,Lower Puerco,150200,Little Colorado,5,0.952288056,0.952248547,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Upper Lithodendron Wash,15020007,Lower Puerco,150200,Little Colorado,5,0.962088321,0.962631423,0,0,0,0,0,0,1,1,0,22,23,,0
1.502E+11,Lower Lithodendron Wash,15020007,Lower Puerco,150200,Little Colorado,4.76,0.871457199,0.849850664,0,0,0,0,0,0,1,1,0,22,23,,0
1.502E+11,Little Lithodendron Wash,15020007,Lower Puerco,150200,Little Colorado,4.99,0.945662563,0.941646427,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Winsor Wash,15020007,Lower Puerco,150200,Little Colorado,4.98,0.909017804,0.90803465,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Twin Wash-Puerco River,15020007,Lower Puerco,150200,Little Colorado,4.98,0.911575486,0.908842944,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Town of Arntz,15020007,Lower Puerco,150200,Little Colorado,4.99,0.904251736,0.787999441,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Sun Valley,15020007,Lower Puerco,150200,Little Colorado,4.96,0.84804531,0.787122023,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Puerco Tank-Puerco River,15020007,Lower Puerco,150200,Little Colorado,4.97,0.917429635,0.829987336,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Decker Wash,15020008,Middle Little Colorado,150200,Little Colorado,4.67,0.849639924,0.852634601,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Upper Phoenix Park Wash,15020008,Middle Little Colorado,150200,Little Colorado,4.77,0.864301859,0.865128754,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Scott Wash,15020008,Middle Little Colorado,150200,Little Colorado,4.63,0.825672878,0.800000734,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Lower Phoenix Park Wash,15020008,Middle Little Colorado,150200,Little Colorado,4.6,0.682443944,0.639717731,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Dry Lake,15020008,Middle Little Colorado,150200,Little Colorado,4.7,0.86531261,0.854226419,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Jeffers Tank,15020008,Middle Little Colorado,150200,Little Colorado,4.75,0.902353413,0.890222167,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Upper Porter Tank Draw,15020008,Middle Little Colorado,150200,Little Colorado,4.75,0.902393256,0.890872065,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Heber Road Tank,15020008,Middle Little Colorado,150200,Little Colorado,4.74,0.894322695,0.87900898,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Fivemile Wash,15020008,Middle Little Colorado,150200,Little Colorado,4.75,0.900916101,0.885618576,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Lower Porter Tank Draw,15020008,Middle Little Colorado,150200,Little Colorado,5,0.952748338,0.947589542,0,0,0,0,0,0,1,0,1,22,23,,0
1.502E+11,City of Holbrook-Little Colorado River,15020008,Middle Little Colorado,150200,Little Colorado,4.59,0.752342961,0.590353643,0,0,0,0,0,0,1,0,1,22,23,,0
1.502E+11,Miller Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.81,0.893466969,0.893038335,2,2,0,1,1,0,1,1,0,19,23,,0
1.502E+11,Bear Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.79,0.906921977,0.839618449,1,1,0,1,1,0,2,1,1,19,23,,0
1.502E+11,East Clear Creek-Blue Ridge Reservoir,15020008,Middle Little Colorado,150200,Little Colorado,4.8,0.856327073,0.789340395,2,2,0,1,1,0,1,1,0,19,23,,0
1.502E+11,Barbershop Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.72,0.894808588,0.824905156,2,2,0,1,1,0,2,1,1,19,24,,0
1.502E+11,Gentry Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.72,0.877500701,0.872416116,0,0,0,1,1,0,1,1,0,17,19,,0
1.502E+11,Upper Willow Creek,15020008,Middle Little Colorado,150200,Little Colorado,4.72,0.689723218,0.656393841,0,0,0,1,1,0,1,1,0,18,20,,0
1.502E+11,Leonard Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.78,0.862645722,0.874983113,2,2,0,1,1,0,2,1,1,19,24,,0
1.502E+11,Cabin Draw,15020008,Middle Little Colorado,150200,Little Colorado,4.68,0.868219589,0.86948097,0,0,0,1,1,0,1,1,0,18,20,,0
1.502E+11,Wilkins Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.8,0.889408466,0.798597946,1,1,0,1,1,0,1,1,0,19,22,,0
1.502E+11,Lower Willow Creek,15020008,Middle Little Colorado,150200,Little Colorado,4.8,0.878079221,0.773288781,1,1,0,1,1,0,1,1,0,19,22,,0
1.502E+11,East Clear Creek-Clear Creek,15020008,Middle Little Colorado,150200,Little Colorado,4.77,0.858608989,0.736003395,2,2,0,1,1,0,2,1,1,20,25,,0
1.502E+11,Tillman Draw,15020008,Middle Little Colorado,150200,Little Colorado,4.46,0.784554457,0.78280619,0,0,0,1,1,0,1,1,0,18,20,,0
1.502E+11,Sand Draw,15020008,Middle Little Colorado,150200,Little Colorado,4.43,0.75134629,0.73961053,0,0,0,0,0,0,0,0,0,18,18,,0
1.502E+11,Echinique Draw-Clear Creek,15020008,Middle Little Colorado,150200,Little Colorado,4.87,0.904057664,0.82085542,1,1,0,1,1,0,1,1,0,19,22,,0
1.502E+11,Pablo Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.75,0.848718059,0.837718956,0,0,0,0,0,0,0,0,0,21,21,,0
1.502E+11,Antelope Tank,15020008,Middle Little Colorado,150200,Little Colorado,4.73,0.892396954,0.877511193,1,1,0,0,0,0,1,0,1,21,23,,0
1.502E+11,Birch Tank-Clear Creek,15020008,Middle Little Colorado,150200,Little Colorado,4.9,0.92454187,0.922150589,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Big Tanks,15020008,Middle Little Colorado,150200,Little Colorado,4.73,0.900872467,0.891257131,1,1,0,0,0,0,0,0,0,22,23,,0
1.502E+11,Lower Clear Creek-Clear Creek Reservoir,15020008,Middle Little Colorado,150200,Little Colorado,4.78,0.926055888,0.933921699,1,1,0,0,0,0,1,0,1,22,24,,0
1.502E+11,Windmill Draw-Jacks Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.57,0.793877846,0.670823142,0,0,0,1,1,0,1,1,0,19,21,,0
1.502E+11,Tremaine Lake,15020008,Middle Little Colorado,150200,Little Colorado,4.71,0.77345053,0.67003202,0,0,0,1,1,0,1,1,0,19,21,,0
1.502E+11,Dogie Tank-Jacks Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.29,0.715720606,0.694367618,0,0,0,1,1,0,1,1,0,19,21,,0
1.502E+11,Chavez Draw,15020008,Middle Little Colorado,150200,Little Colorado,4.59,0.799353729,0.675781682,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Hart Tank,15020008,Middle Little Colorado,150200,Little Colorado,4.37,0.744133896,0.732392601,0,0,0,1,1,0,1,1,0,19,21,,0
1.502E+11,Limestone Wash,15020008,Middle Little Colorado,150200,Little Colorado,4.71,0.874009635,0.854215967,0,0,0,0,0,0,0,0,0,21,21,,0
1.502E+11,Caliche Tank-Jacks Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.94,0.934228557,0.943205181,0,0,0,0,0,0,0,0,0,21,21,,0
1.502E+11,Moonlight Bay Reservoir,15020008,Middle Little Colorado,150200,Little Colorado,4.5,0.858709038,0.841962129,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Algerita Tank,15020008,Middle Little Colorado,150200,Little Colorado,4.75,0.907699258,0.896648454,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Highway Tanks-Jacks Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.69,0.873709765,0.854341572,0,0,0,0,0,0,1,0,1,22,23,,0
1.502E+11,King Tank-Jacks Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.65,0.891989517,0.875215557,1,1,0,0,0,0,1,0,1,22,24,,0
1.502E+11,Saunders Draw,15020008,Middle Little Colorado,150200,Little Colorado,4.72,0.900936891,0.886828394,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Marshall Draw-Little Colorado River,15020008,Middle Little Colorado,150200,Little Colorado,4.76,0.848865499,0.734170669,0,0,0,0,0,0,1,0,1,22,23,,0
1.502E+11,Tanner Wash,15020008,Middle Little Colorado,150200,Little Colorado,4.46,0.740490718,0.620612628,0,0,0,0,0,0,2,0,2,22,24,,0
1.502E+11,Joseph City Wash,15020008,Middle Little Colorado,150200,Little Colorado,4.59,0.85548062,0.712750537,0,0,0,0,0,0,1,0,1,22,23,,0
1.502E+11,Bathtub Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.75,0.886390191,0.870190684,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Lost Tank Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.8,0.918003343,0.909810615,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Manila Wash,15020008,Middle Little Colorado,150200,Little Colorado,4.58,0.808953669,0.76393183,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,McDonald Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.84,0.888615299,0.880745368,0,0,0,0,0,0,1,0,1,22,23,,0
1.502E+11,Obed Meadow-Little Colorado River,15020008,Middle Little Colorado,150200,Little Colorado,4.73,0.792675224,0.669270661,0,0,0,0,0,0,2,0,2,22,24,,0
1.502E+11,Hugo Meadows-Little Colorado River,15020008,Middle Little Colorado,150200,Little Colorado,4.91,0.918270683,0.916287028,2,2,0,0,0,0,1,0,1,22,25,,0
1.502E+11,Bottom Tank-Little Colorado River,15020008,Middle Little Colorado,150200,Little Colorado,4.85,0.854107976,0.856445753,2,2,0,0,0,0,1,0,1,22,25,,0
1.502E+11,Ruby Wash,15020008,Middle Little Colorado,150200,Little Colorado,4.16,0.652454646,0.536353312,0,0,0,0,0,0,1,0,1,22,23,,0
1.502E+11,Reservation Tank,15020008,Middle Little Colorado,150200,Little Colorado,4.63,0.828088705,0.813805165,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,North Tank,15020008,Middle Little Colorado,150200,Little Colorado,4.7,0.844100955,0.835199965,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Rincon Basin-Little Colorado River,15020008,Middle Little Colorado,150200,Little Colorado,4.75,0.862297631,0.788599434,0,0,0,0,0,0,1,0,1,22,23,,0
1.502E+11,Squaw Tank,15020008,Middle Little Colorado,150200,Little Colorado,4.75,0.897577352,0.883872125,0,0,0,0,0,0,1,0,1,22,23,,0
1.502E+11,Rock House Tank,15020008,Middle Little Colorado,150200,Little Colorado,4.75,0.892397379,0.878481915,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Pratt Pasture Tank,15020008,Middle Little Colorado,150200,Little Colorado,4.78,0.909147617,0.899518652,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Tucker Flat Wash-Tucker Flat,15020008,Middle Little Colorado,150200,Little Colorado,4.77,0.877367394,0.794644258,0,0,0,0,0,0,1,0,1,22,23,,0
1.502E+11,Dark Mesa,15020008,Middle Little Colorado,150200,Little Colorado,4.75,0.862813493,0.855670166,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Coyote Wash,15020008,Middle Little Colorado,150200,Little Colorado,4.71,0.832653154,0.815397412,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Pruneville Well-Little Colorado River,15020008,Middle Little Colorado,150200,Little Colorado,4.78,0.891733823,0.830075203,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Mud Lake,15020008,Middle Little Colorado,150200,Little Colorado,4.75,0.897297391,0.881571266,0,0,0,0,0,0,0,0,0,23,23,,0
1.502E+11,Bird Springs Wash,15020008,Middle Little Colorado,150200,Little Colorado,4.73,0.82765164,0.80652269,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Cow Canyon,15020008,Middle Little Colorado,150200,Little Colorado,4.74,0.89512605,0.87786107,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,1.502E+11,15020008,Middle Little Colorado,150200,Little Colorado,4.75,0.829774403,0.81216094,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,1.502E+11,15020008,Middle Little Colorado,150200,Little Colorado,4.85,0.900628395,0.888911933,0,0,0,0,0,0,0,0,0,23,23,,0
1.502E+11,1.502E+11,15020008,Middle Little Colorado,150200,Little Colorado,5,0.960991862,0.950304734,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,Town of Leupp-Litlle Colorado River,15020008,Middle Little Colorado,150200,Little Colorado,4.99,0.856888235,0.797801538,0,0,0,0,0,0,0,0,0,23,23,,0
1.502E+11,1.502E+11,15020008,Middle Little Colorado,150200,Little Colorado,5,0.928152212,0.908544991,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,1.502E+11,15020008,Middle Little Colorado,150200,Little Colorado,4.77,0.86518131,0.850057972,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,1.502E+11,15020008,Middle Little Colorado,150200,Little Colorado,5,0.917170636,0.897464953,0,0,0,0,0,0,0,0,0,24,24,,0
1.502E+11,Grand Falls-Little Colorado River,15020008,Middle Little Colorado,150200,Little Colorado,4.98,0.924033579,0.922452622,0,0,0,0,0,0,0,0,0,22,22,,0
1.502E+11,1.502E+11,15020009,Leroux Wash,150200,Little Colorado,4.77,0.880055021,0.887198188,0,0,0,0,0,0,0,0,0,17,17,,0
1.502E+11,Pine Canyon,15020009,Leroux Wash,150200,Little Colorado,5,0.921754842,0.935251319,0,0,0,0,0,0,0,0,0,18,18,,0
1.502E+11,Wide Ruin Wash Headwaters,15020009,Leroux Wash,150200,Little Colorado,4.79,0.865227836,0.866406658,0,0,0,0,0,0,0,0,0,18,18,,0
1.502E+11,Na Des Boh Well-Wide Ruin Wash,15020009,Leroux Wash,150200,Little Colorado,4.83,0.881742733,0.861085366,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,1.502E+11,15020009,Leroux Wash,150200,Little Colorado,5,0.891916942,0.87000358,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Oak Ridge Wash,15020009,Leroux Wash,150200,Little Colorado,5,0.93130138,0.938363579,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,1.502E+11,15020009,Leroux Wash,150200,Little Colorado,4.99,0.92219404,0.91076325,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Bent Knee Wash,15020009,Leroux Wash,150200,Little Colorado,4.99,0.923972285,0.910185319,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Pigeon Spring-Wide Ruin Wash,15020009,Leroux Wash,150200,Little Colorado,4.85,0.880942418,0.883241322,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,John Joe Well,15020009,Leroux Wash,150200,Little Colorado,5,0.916343299,0.903200327,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,Dipping Water Well-Wide Ruin Wash,15020009,Leroux Wash,150200,Little Colorado,4.83,0.866460243,0.866370642,0,0,0,0,0,0,0,0,0,19,19,,0
1.502E+11,1.502E+11,15020009,Leroux Wash,150200,Little Colorado,4.98,0.953476878,0.943929906,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Sabito Wash,15020009,Leroux Wash,150200,Little Colorado,5,0.963501203,0.963706876,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Tanner Springs-Wide Ruin Wash,15020009,Leroux Wash,150200,Little Colorado,4.96,0.972339726,0.974971432,0,0,0,0,0,0,0,0,0,21,21,,0
1.502E+11,Betty Well,15020009,Leroux Wash,150200,Little Colorado,5,0.965185012,0.965139793,0,0,0,0,0,0,0,0,0,20,20,,0
1.502E+11,Two Mill Tank-Leroux Wash,15020009,Leroux Wash,150200,Little Colorado,5,0.96645274,0.961095717,0,0,0,0,0,0,0,0,0,21,21,,0
1.502E+11,Digger Wash,15020009,Leroux Wash,150200,Little Colorado,5,0.971109758,0.959656237,0,0,0,0,0,0,0,0,0,21,21,,0
1.502E+11,1.502E+11,15020009,Leroux Wash,150200,Little Colorado,5,0.967184606,0.968742845,0,0,0,0,0,0,1,1,0,21,22,,0
1.502E+11,Mitten Peak-Leroux Wash,15020009,Leroux Wash,150200,Little Colorado,4.99,0.966315166,0.9602575,0,0,0,0,0,0,1,1,0,21,22,,0
1.502E+11,Spurlock Tank,15020009,Leroux Wash,150200,Little Colorado,5,0.960731517,0.96168693,0,0,0,0,0,0,1,1,0,22,23,,0
1.502E+11,Jacobs Wash-Leroux Wash,15020009,Leroux Wash,150200,Little Colorado,4.88,0.881830082,0.862463404,0,0,0,0,0,0,2,0,2,22,24,,0
1.502E+11,Woods Canyon and Willow Springs Canyon,15020010,Chevelon Canyon,150200,Little Colorado,4.79,0.833171441,0.841312878,0,0,0,1,1,0,1,1,0,15,17,,0
